filename,raga,rmse,chroma_stft,spec_cent,spec_bw,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18
Ashwath Narayanan - Evarura.mp3_chunk27,Mōhanaṁ,0.017157499,0.22530048,2275.3940125309405,2174.4813409490966,-406.42526,56.354694,-20.915428,-1.488757,-29.199879,4.454555,-32.142258,-14.618301,-4.8951507,-10.420718,-16.579401,-0.344897,-7.3665276,-5.863326,-1.7491739,-6.794245,-4.6429954,6.0726986,4.7175035
Ashwath Narayanan - Evarura.mp3_chunk28,Mōhanaṁ,0.023204722,0.21718895,2360.7492580608687,2210.3531611646167,-377.49084,47.91715,-29.115767,-7.537603,-34.29292,4.449486,-31.980473,-14.6270895,-3.6235223,-9.170122,-15.567337,-1.6534795,-7.5145397,-5.5680685,-2.5084743,-7.779626,-5.6363688,9.70427,4.8584976
Ashwath Narayanan - Evarura.mp3_chunk29,Mōhanaṁ,0.02853453,0.24867031,2373.405337993673,2226.5888666840274,-334.09995,50.501087,-40.086296,-22.31112,-45.125416,5.3154435,-33.048763,-14.164345,-0.3800381,-2.713689,-15.044596,-7.8664103,-13.109923,-4.123171,-6.016292,-11.66126,-3.7094612,11.272818,2.7292712
Ashwath Narayanan - Evarura.mp3_chunk30,Mōhanaṁ,0.026004966,0.27297676,2330.019704393763,2223.0000526025383,-321.7842,62.793983,-39.977825,-23.410732,-48.12014,5.7651277,-36.173748,-13.80948,-1.7936689,-2.0562885,-16.827484,-9.140652,-17.974009,-4.418399,-7.087893,-12.32964,-1.2750205,8.130315,-1.7857182
Ashwath Narayanan - Evarura.mp3_chunk31,Mōhanaṁ,0.024051527,0.25078005,2332.094236562976,2216.909659576029,-339.13373,60.45823,-39.422077,-15.855769,-41.568344,2.9901028,-33.8365,-12.952748,-2.9116578,-2.958239,-17.365263,-6.5744925,-15.857183,-3.8937905,-6.7293253,-10.097647,-2.6239383,7.590769,-0.97952354
Ashwath Narayanan - Evarura.mp3_chunk32,Mōhanaṁ,0.026435593,0.22467186,2292.021803309068,2198.0861164597686,-345.79352,55.886307,-38.941914,-11.115224,-33.965805,0.26838782,-32.526825,-14.188531,-3.3229282,-3.030312,-16.127657,-5.813386,-15.00758,-4.5102277,-6.909247,-11.271566,-4.8449507,7.483836,-3.3565853
Ashwath Narayanan - Evarura.mp3_chunk33,Mōhanaṁ,0.02425952,0.2273208,2044.473828066746,2119.367300657021,-361.60873,68.77293,-31.129486,-3.3597982,-27.499096,0.6916708,-30.736095,-15.419538,-8.010225,-2.2776241,-13.539072,-8.837141,-17.880215,-4.395868,-7.7009187,-14.351513,-7.4446383,1.6717942,-7.9903994
Ashwath Narayanan - Evarura.mp3_chunk34,Mōhanaṁ,0.02047766,0.25134793,1898.7232588745608,2048.356452981823,-360.2797,86.010376,-29.10366,-1.1842387,-29.207342,1.2069385,-33.19311,-12.999184,-8.565096,-3.6282287,-12.728848,-10.604239,-16.766605,-2.658015,-8.907961,-14.353944,-6.583794,-1.3953397,-9.273269
Ashwath Narayanan - Evarura.mp3_chunk35,Mōhanaṁ,0.020411314,0.26079217,1893.9419203453435,2038.3622546467539,-342.19418,90.02778,-33.042564,-1.4204117,-27.024033,-1.0827368,-38.2008,-11.35173,-6.439627,-6.672819,-12.966751,-8.598857,-15.515591,-2.4579194,-9.482916,-14.20766,-5.06911,1.3505257,-10.295966
Ashwath Narayanan - Evarura.mp3_chunk36,Mōhanaṁ,0.018348154,0.23435582,1846.5816178399145,2041.4493687217353,-366.11386,86.04344,-31.834929,14.214029,-13.768529,-1.878938,-34.5407,-12.450625,-8.453602,-10.04886,-14.962689,-8.24425,-13.487806,-2.2107089,-10.03635,-10.487651,-3.78036,0.6778789,-9.222264
Ashwath Narayanan - Evarura.mp3_chunk37,Mōhanaṁ,0.017926646,0.23987374,1613.5177480552788,1913.7489564738123,-387.10117,99.24159,-25.568983,22.564825,-5.653591,-0.07546331,-29.496346,-11.569273,-9.225359,-11.174844,-12.702283,-10.706307,-13.770284,-2.341605,-12.2390175,-8.6133375,-7.2819576,-3.0424075,-6.707146
Ashwath Narayanan - Evarura.mp3_chunk38,Mōhanaṁ,0.01585753,0.24353066,1360.347262810407,1733.0646312093072,-409.62683,118.5961,-22.50109,19.503597,-2.295161,2.97776,-24.839235,-11.317633,-8.255694,-7.7035794,-7.392907,-9.403041,-11.257321,-3.092666,-10.123963,-8.569817,-11.93087,-3.002777,-7.040619
Ashwath Narayanan - Evarura.mp3_chunk39,Mōhanaṁ,0.009144408,0.22539099,1427.827903679379,1751.930776519803,-482.1312,116.89513,-20.958874,17.478376,-2.7247608,3.4881942,-17.524525,-14.493308,-7.4515157,-6.1293807,-8.407727,-8.483615,-7.685641,-3.7156632,-3.2756433,-2.6579318,-8.528601,0.43344817,-1.9539456
Ashwath Narayanan - Evarura.mp3_chunk40,Mōhanaṁ,0.005679274,0.21926396,1414.0421929158747,1709.7191595363988,-536.6083,115.29686,-20.529345,13.198526,-3.579927,-2.163838,-12.872579,-19.198181,-7.901601,-8.339115,-15.926029,-9.061372,-5.56671,-4.9063444,0.15575857,2.9033427,-3.6626527,2.5923975,2.8794925
Ashwath Narayanan - Evarura.mp3_chunk41,Mōhanaṁ,0.006337471,0.21052615,1347.1916864569655,1581.0277842600374,-523.94037,119.17155,-31.00833,13.008317,-5.2327204,-4.8804765,-11.05681,-21.954697,-8.818766,-11.872546,-22.741558,-10.48928,-1.9136304,-5.4436283,-0.3204676,5.912337,-1.6694971,1.4841689,-0.2747358
Ashwath Narayanan - Evarura.mp3_chunk42,Mōhanaṁ,0.005897883,0.20101811,1414.0683932770703,1593.2843387746059,-520.4289,115.96859,-35.62868,14.042361,-6.6303287,-4.5920644,-9.988346,-19.354553,-7.732898,-12.79616,-23.298723,-10.871546,-2.7135835,-6.9451056,-2.461049,6.19106,-0.76951617,2.0298374,2.3114736
Ashwath Narayanan - Evarura.mp3_chunk43,Mōhanaṁ,0.0046410533,0.2144778,1525.2612441829735,1677.5668376529406,-524.42017,109.8169,-35.66498,10.908929,-8.694628,-2.5687256,-10.913664,-18.228205,-7.8107934,-11.844914,-21.176289,-10.428943,-2.4230735,-6.878888,-3.27927,5.060073,0.22561754,4.687587,9.212316
Ashwath Narayanan - Evarura.mp3_chunk44,Mōhanaṁ,0.0055588377,0.21665509,1548.4220907570914,1695.0800070143448,-507.1189,107.33513,-40.070282,9.570086,-12.040434,-2.3090765,-9.955419,-18.44677,-10.789615,-13.483807,-21.653809,-10.070744,-0.86144924,-7.267883,-5.8149247,3.1630821,-1.3842671,1.4299433,9.6506405
Ashwath Narayanan - Evarura.mp3_chunk45,Mōhanaṁ,0.0065145055,0.20736131,1476.9877836374246,1649.968990463524,-507.5024,109.37936,-39.41324,9.206059,-11.368233,-3.1428874,-8.369078,-18.239342,-11.161401,-14.451236,-21.890636,-9.3232,-1.4720253,-7.9534583,-5.1162353,4.658662,-0.9750809,0.581191,7.476517
Ashwath Narayanan - Evarura.mp3_chunk46,Mōhanaṁ,0.0055112764,0.22145973,1568.648406994905,1698.1350438785487,-509.19174,105.16503,-37.134827,9.945445,-11.775277,-3.179582,-9.966226,-19.453955,-13.168513,-13.044294,-20.220802,-9.737095,-0.4939808,-4.9337025,-1.9809903,8.818029,3.1403275,3.6348948,8.805637
Ashwath Narayanan - Evarura.mp3_chunk47,Mōhanaṁ,0.0047510294,0.22316878,1586.585377268355,1719.4424210159423,-519.94556,106.347595,-33.534405,11.622026,-12.804621,-3.2878237,-11.65456,-20.478926,-15.520435,-12.372442,-18.183846,-8.799358,-0.025551386,-3.691805,-0.57364744,12.633759,6.6057816,5.9379754,7.331322
Ashwath Narayanan - Evarura.mp3_chunk48,Mōhanaṁ,0.004968165,0.21611999,1664.5975690020591,1767.9445273970252,-520.3208,99.730484,-31.465315,9.866599,-13.615881,-2.655357,-11.07245,-21.160858,-15.449475,-11.069453,-18.06497,-9.12208,-2.24291,-3.445729,3.5579026,20.03596,13.309911,10.335312,4.892592
Ashwath Narayanan - Evarura.mp3_chunk49,Mōhanaṁ,0.0056059533,0.21863435,1726.4817241803767,1784.2701722205734,-504.49976,93.16756,-36.692463,7.500269,-14.471129,-1.9767408,-9.529734,-20.523937,-14.538801,-11.413617,-18.735287,-10.322441,-1.4680705,-3.6374874,3.2960231,18.587385,11.777181,9.082893,4.633631
Ashwath Narayanan - Evarura.mp3_chunk50,Mōhanaṁ,0.0060175005,0.20966873,1745.6095149706532,1807.8133734360101,-499.22015,91.66848,-35.704647,5.4211,-16.349525,-1.0010793,-9.106626,-18.952908,-15.810173,-13.371084,-16.813353,-9.356338,0.86739624,-0.4805745,4.5592785,15.595202,5.124017,4.507031,2.8937516
Ashwath Narayanan - Evarura.mp3_chunk51,Mōhanaṁ,0.0069778254,0.20298333,1873.482848811386,1910.986044501069,-479.96652,85.21098,-33.21971,3.5013688,-24.68045,-1.0211824,-9.655151,-15.585436,-18.581854,-16.31214,-17.111755,-7.706268,2.1437984,4.401397,8.532813,18.599028,4.3059583,3.0041773,-0.23488876
Ashwath Narayanan - Evarura.mp3_chunk52,Mōhanaṁ,0.007166165,0.20870179,1772.3227623346024,1863.7345559657792,-473.43185,92.10011,-32.341484,2.3561094,-24.292215,-2.9009173,-9.837511,-17.073261,-17.067997,-19.404198,-18.742395,-8.04269,2.8702748,1.195377,5.0370207,15.477497,4.309123,1.2444966,-1.3138599
Ashwath Narayanan - Evarura.mp3_chunk53,Mōhanaṁ,0.0071243886,0.19913255,1815.758982848918,1893.0298551080089,-480.19873,88.097595,-29.261103,3.9318187,-23.543198,-2.9126132,-10.768939,-19.303083,-17.701166,-16.888687,-15.950875,-6.609751,3.339066,0.9237178,3.0905032,13.45121,2.8365936,2.5346992,0.68530065
Ashwath Narayanan - Evarura.mp3_chunk54,Mōhanaṁ,0.0065587284,0.18085684,1962.3857801591382,1997.9030458729887,-495.76382,79.14279,-21.961052,5.9809756,-25.333475,-0.5762215,-10.62534,-16.200163,-20.238409,-16.718327,-13.579558,-4.2241273,3.7156303,5.374078,5.503267,12.983158,-2.1305351,5.13629,3.313723
Ashwath Narayanan - Evarura.mp3_chunk55,Mōhanaṁ,0.0064398646,0.18633403,1911.517388872775,1971.2917607453414,-494.73578,83.778114,-24.595078,4.674771,-25.566715,-0.9865968,-10.778216,-14.082501,-21.49042,-20.887806,-15.858958,-3.5129576,5.1826725,8.412916,8.918868,13.62061,-2.7482555,3.2713792,3.0157058
Ashwath Narayanan - Evarura.mp3_chunk56,Mōhanaṁ,0.007697885,0.19070138,2044.3232199113813,2005.083067586308,-467.9112,70.377754,-29.054857,0.6527305,-26.673183,-2.2279675,-10.976509,-15.602173,-21.925016,-19.146372,-11.374551,1.7018831,7.175279,5.5628943,6.6195087,13.634947,1.6013122,1.1906914,-0.6952732
Ashwath Narayanan - Evarura.mp3_chunk57,Mōhanaṁ,0.00714716,0.18053302,2220.3789223759513,2068.8332981107405,-475.815,64.35715,-27.798208,3.131902,-25.60781,-1.0224606,-10.816577,-18.850985,-19.565866,-11.336308,-3.7254071,4.5080466,3.0705767,-1.9596997,-0.66287255,12.300477,2.1504028,3.0452955,-1.4717414
Ashwath Narayanan - Evarura.mp3_chunk58,Mōhanaṁ,0.007283734,0.18073839,2314.5775612040416,2096.992292792882,-472.14682,62.504402,-28.75582,4.521004,-26.505388,-0.68876374,-11.496692,-18.852907,-19.708727,-9.971277,-1.1297005,7.880513,3.29587,-1.4882838,-2.7209318,10.989177,-1.2027503,4.496025,1.1519668
Ashwath Narayanan - Evarura.mp3_chunk59,Mōhanaṁ,0.00904803,0.18239398,2370.795848191504,2130.270158985556,-443.82422,55.240955,-31.462456,4.9545093,-28.47946,0.4665628,-10.727105,-17.256065,-23.880657,-17.343952,-5.316329,11.222778,9.172906,5.056231,-0.83096325,10.795966,-2.5111387,2.5005152,-1.272531
Ashwath Narayanan - Evarura.mp3_chunk60,Mōhanaṁ,0.009742628,0.17588045,2185.9357489472673,2067.846492245443,-445.2796,63.369762,-31.592945,6.4412203,-25.9081,0.13384154,-9.02315,-15.452061,-22.94976,-20.401625,-12.988664,4.2701297,7.6897273,5.526265,2.6174421,14.01408,1.4924229,1.0337567,-3.742902
Ashwath Narayanan - Evarura.mp3_chunk61,Mōhanaṁ,0.008602221,0.20780216,1836.0667438087155,1865.1800409958275,-459.8655,88.29243,-36.163807,7.347045,-19.091473,-0.26994202,-9.034396,-16.49397,-16.969402,-18.994093,-19.246462,-3.7692,3.5391517,-0.6249533,0.5277075,12.910386,2.48844,1.7263167,-0.8826787
Ashwath Narayanan - Evarura.mp3_chunk62,Mōhanaṁ,0.007723522,0.21493089,1809.5522785328938,1831.6497904455143,-465.77728,89.036766,-35.64904,7.477819,-16.779612,0.11044307,-9.091012,-18.73219,-15.320496,-17.21472,-18.701199,-3.5012221,4.3140554,-2.058208,-0.0483577,12.450511,3.2021375,2.6075916,2.3674498
Ashwath Narayanan - Evarura.mp3_chunk63,Mōhanaṁ,0.007692655,0.19837551,1812.8445193917546,1854.5020585208745,-477.17734,84.06384,-33.394363,8.836258,-16.391706,-0.27617446,-9.001883,-18.76953,-13.558618,-13.606899,-19.155848,-5.3082647,3.0797505,-2.409962,-1.7406809,11.999867,5.4838567,4.866281,8.269682
Ashwath Narayanan - Evarura.mp3_chunk64,Mōhanaṁ,0.007514603,0.20560323,1518.0125176964855,1679.7415188402726,-500.13187,100.669044,-34.32942,11.6614485,-11.412058,-2.5249655,-7.0353465,-18.78581,-9.31421,-12.951326,-24.721975,-11.503146,-0.8281679,-5.528248,-5.459443,5.88713,0.9090652,1.1096371,8.616706
Ashwath Narayanan - Evarura.mp3_chunk65,Mōhanaṁ,0.005232801,0.21156432,1453.529999674386,1674.7211315263212,-526.29596,111.1121,-23.741718,10.501774,-5.562375,-2.1163816,-8.327066,-18.180437,-9.134492,-13.289856,-18.979372,-8.782888,-3.4519548,-5.2025046,-1.242686,5.4634733,-1.1950262,-0.6159686,3.4401357
Ashwath Narayanan - Evarura.mp3_chunk66,Mōhanaṁ,0.0037981498,0.22759831,1378.470345176377,1718.9075547198245,-542.65643,122.77772,-9.439213,10.432625,0.42657906,2.0734513,-11.366669,-14.041447,-11.394959,-9.92698,-10.65908,-5.0948296,-4.533151,-2.6425726,1.3349077,4.358765,-1.7432332,1.6896814,4.0855136
Ashwath Narayanan - Evarura.mp3_chunk67,Mōhanaṁ,0.010267791,0.23409279,1469.6680614487366,1811.4139656035602,-461.4181,99.30808,0.518187,7.5794797,-3.5205474,1.5066049,-14.88744,-10.7893915,-13.581079,-7.165636,-7.1813188,-6.2182503,-6.861049,-2.5619094,0.48698625,-0.4977245,-4.8123503,0.43111077,0.55619526
Ashwath Narayanan - Evarura.mp3_chunk68,Mōhanaṁ,0.019176563,0.24149624,1764.1224546725155,2002.214953990807,-363.15118,100.267395,-8.857686,10.775498,-16.834505,4.722127,-20.612692,-8.57191,-14.488425,-9.231723,-7.6334157,-4.04089,-10.186187,-3.6524162,-0.61495125,-1.1358479,-7.8521023,0.63585585,-5.2543664
Ashwath Narayanan - Evarura.mp3_chunk69,Mōhanaṁ,0.025691412,0.24492064,1872.1806417750122,2070.51974274778,-312.16327,103.26963,-10.101527,10.313057,-20.405706,6.9042606,-22.874187,-5.475307,-12.456552,-12.035198,-9.016343,-1.7402737,-10.71967,-5.1774707,-2.709453,-2.2513525,-7.734203,0.34859484,-6.701823
Ashwath Narayanan - Evarura.mp3_chunk70,Mōhanaṁ,0.02944931,0.25695473,1863.4863502082412,2064.1918365208635,-299.16068,105.078514,-10.834341,5.781366,-22.124176,5.0087676,-25.09437,-6.364227,-13.287859,-12.595376,-9.079398,0.58230525,-11.432444,-4.3162665,-3.078537,-2.6772072,-6.2471647,1.6467153,-6.448733
Ashwath Narayanan - Evarura.mp3_chunk71,Mōhanaṁ,0.028605914,0.2629934,1835.3928495845746,2054.5188658209768,-301.02048,106.73964,-8.601772,8.228005,-23.104292,5.752619,-24.1934,-6.189837,-13.971365,-11.839299,-9.7589245,1.3839592,-11.838698,-1.9999002,-3.6186855,-2.6178448,-5.6315455,1.7923636,-6.580241
Ashwath Narayanan - Evarura.mp3_chunk72,Mōhanaṁ,0.02484373,0.24510224,1903.8195037490864,2088.77476511099,-331.15414,97.68668,-7.0245585,13.242839,-21.121418,8.73027,-23.908194,-7.037935,-9.59216,-9.886876,-9.476346,-0.63721573,-13.048265,-2.5504127,-4.171231,-3.2607017,-2.309861,2.718409,-4.8691845
Ashwath Narayanan - Evarura.mp3_chunk73,Mōhanaṁ,0.023188666,0.21598276,1976.8666300833206,2138.1477394014883,-348.79803,89.253586,-6.540051,10.537836,-23.325352,10.952409,-27.503897,-10.838469,-8.62274,-8.516509,-11.031583,-2.0194194,-11.841357,-2.304727,-4.7299747,-5.09769,-0.16753839,5.49477,-5.2111454
Ashwath Narayanan - Evarura.mp3_chunk74,Mōhanaṁ,0.028528728,0.22617058,2165.7165228007525,2230.699645012627,-307.33383,83.25149,-10.03566,5.0187206,-30.986689,11.053436,-30.293766,-9.733631,-7.5771604,-5.84434,-13.696367,-1.8222796,-11.674026,-1.018598,-5.177699,-6.178611,-2.0612206,7.256677,-7.5283523
Ashwath Narayanan - Evarura.mp3_chunk75,Mōhanaṁ,0.03273791,0.25754666,2220.057071594379,2245.6770989916354,-274.7309,84.58488,-15.743831,3.7655087,-32.684563,10.079282,-29.791636,-5.7401414,-6.3318605,-4.6813765,-12.956859,0.3376205,-13.956055,-1.8080637,-5.943266,-6.386906,-3.8666651,5.9818416,-8.87653
Ashwath Narayanan - Evarura.mp3_chunk76,Mōhanaṁ,0.028640782,0.26273078,2048.893789088653,2148.220484343355,-294.37527,93.87765,-13.821836,8.366734,-26.600027,8.398815,-29.741907,-4.1135554,-10.782627,-7.7189217,-10.586312,1.0848593,-14.310666,-2.4703765,-5.190299,-5.847288,-5.350902,3.3957305,-9.397912
Ashwath Narayanan - Evarura.mp3_chunk77,Mōhanaṁ,0.026159696,0.2573755,1800.2081358142673,2025.8378020850641,-321.03937,104.85326,-10.705677,13.138747,-17.238344,7.670844,-28.53873,-3.8175967,-11.353324,-9.898603,-9.452809,-0.40880942,-12.948798,-1.9998598,-4.838097,-4.1596613,-4.331581,1.0029205,-8.511225
Ashwath Narayanan - Evarura.mp3_chunk78,Mōhanaṁ,0.03199295,0.25678888,1642.4493353701955,1957.2490633520472,-303.88144,113.44343,-14.068107,10.105176,-15.995365,8.007934,-27.793222,-4.8873143,-9.154965,-6.707991,-9.927175,-3.4939837,-11.824917,-1.9740171,-7.1464105,-4.6680336,-4.866951,0.9738303,-8.639875
Ashwath Narayanan - Evarura.mp3_chunk79,Mōhanaṁ,0.034042772,0.2580527,1648.6496651519549,1942.201568126029,-288.27618,114.96014,-17.885527,7.9881043,-19.518463,6.545216,-26.823143,-6.7680874,-11.360353,-5.241712,-10.9972515,-5.6413274,-10.971386,-2.7208931,-7.8678126,-5.335512,-7.8660097,2.5702984,-8.02961
Ashwath Narayanan - Evarura.mp3_chunk80,Mōhanaṁ,0.028936788,0.26561216,1649.9304914585537,1916.9044522268534,-297.98285,116.92165,-19.830648,10.360243,-19.331142,6.4932017,-26.762653,-7.559692,-10.064336,-2.4858174,-9.304386,-5.918748,-11.4472,-2.966173,-7.13386,-6.1757483,-7.8190002,4.132103,-7.7235217
Ashwath Narayanan - Evarura.mp3_chunk81,Mōhanaṁ,0.03166879,0.25371596,1993.7503666017303,2079.3143290447933,-287.45764,95.27362,-20.762007,5.8824096,-26.788847,8.285665,-27.66971,-6.567322,-7.896526,-0.5615706,-8.262842,-4.346837,-12.334172,-2.3552353,-5.698343,-8.314824,-5.7605267,3.873415,-8.441775
Ashwath Narayanan - Evarura.mp3_chunk82,Mōhanaṁ,0.03290703,0.23310567,2137.842463978513,2186.87817656848,-295.8593,81.42594,-17.13246,2.8562245,-30.422667,8.683007,-29.275875,-4.90665,-9.208149,-4.6160135,-10.977097,-1.6949133,-12.376128,-2.4161508,-4.4365053,-8.699505,-4.5689707,2.4185112,-8.590228
Ashwath Narayanan - Evarura.mp3_chunk83,Mōhanaṁ,0.025135081,0.23884057,1969.9596934248627,2144.456950505313,-333.42285,88.8717,-8.363761,9.838456,-22.394636,6.4446616,-30.699415,-5.996731,-10.351155,-6.67028,-11.172518,-2.6348846,-13.55329,-1.4133488,-3.5774584,-6.7952523,-3.1074295,1.5353665,-9.118736
Ashwath Narayanan - Evarura.mp3_chunk84,Mōhanaṁ,0.024315694,0.24657501,1919.4627955072096,2091.3436427201036,-333.87875,94.16159,-10.268573,13.174123,-21.907324,4.38644,-29.360252,-5.281743,-11.551402,-5.3703275,-10.184418,-4.0983343,-11.412494,-0.9104884,-3.8405626,-5.36773,-4.014324,0.7818121,-8.454626
Ashwath Narayanan - Evarura.mp3_chunk85,Mōhanaṁ,0.019115275,0.2389241,1839.547739323708,1986.9890166404348,-363.33762,99.826,-13.579499,10.78542,-21.298805,5.403668,-19.02941,-8.579039,-16.008852,-7.9029884,-11.088891,-1.3237417,0.20053053,2.11393,-0.810967,-1.2443373,-8.203252,0.43598607,-2.7979715
Ashwath Narayanan - Evarura.mp3_chunk86,Mōhanaṁ,0.016473724,0.23389469,1858.194910370241,1962.7602284241232,-377.72485,95.07097,-10.3717165,8.40396,-18.873735,7.028975,-12.628429,-11.386684,-15.94722,-9.678569,-10.768176,-1.4925717,3.8949757,3.3526657,1.5162894,1.894871,-5.3599563,0.041356515,-1.3145325
Ashwath Narayanan - Evarura.mp3_chunk87,Mōhanaṁ,0.025249526,0.2593795,1938.0272637371843,2009.1548000423898,-328.92883,94.538086,-15.34391,7.958983,-25.63377,9.918475,-21.70457,-7.569256,-10.73598,-4.6739254,-9.747618,-5.863045,-5.358286,-2.0927565,-2.1626427,-4.7473617,-4.318104,-0.074246906,-6.102628
Ashwath Narayanan - Evarura.mp3_chunk88,Mōhanaṁ,0.02125283,0.24034883,1945.2438088347926,2031.6081482223462,-347.83093,94.45404,-12.024292,11.839153,-21.63321,10.503037,-21.041603,-8.722951,-14.361455,-4.8141513,-6.223448,-2.202845,-2.7457645,-3.9397204,-4.538901,-3.217543,-5.1815233,0.0577779,-5.9890723
Ashwath Narayanan - Evarura.mp3_chunk89,Mōhanaṁ,0.014350067,0.24131536,1834.2897708019705,1967.4333550593485,-391.07855,100.93606,-10.88922,11.522451,-17.300251,11.325454,-12.85318,-10.201471,-17.014608,-6.2496037,-6.903043,0.57540035,1.4359939,-1.5494804,-4.234509,3.0468664,-3.996686,2.3946812,-0.97031885
Ashwath Narayanan - Evarura.mp3_chunk90,Mōhanaṁ,0.023469182,0.26427215,1857.522763743825,1973.9261712731786,-358.34393,92.805984,-10.670395,5.4810977,-20.835342,15.530938,-14.891201,-9.634944,-9.54807,-5.242875,-10.430661,-4.512707,-3.665074,-4.6749897,-5.221923,-5.3199644,-5.892828,3.1101253,0.79403687
Ashwath Narayanan - Evarura.mp3_chunk91,Mōhanaṁ,0.033035774,0.23610944,1999.6218611482645,2070.9709933724357,-310.81967,87.20821,-12.646811,6.039592,-28.176405,16.594803,-25.504154,-7.825403,-6.4818783,-4.5888786,-11.413974,-3.9671767,-9.995531,-6.434657,-5.983248,-9.234792,-6.3711042,2.6476982,-4.9557333
Ashwath Narayanan - Evarura.mp3_chunk92,Mōhanaṁ,0.030628597,0.2554333,2018.0364104174785,2105.51528188733,-294.8958,92.2864,-15.754805,5.427214,-30.389555,11.128681,-29.686296,-5.072611,-7.832336,-3.3103068,-10.54323,-2.9859838,-11.261138,-3.872966,-5.7661533,-8.394466,-3.6518805,1.3552598,-7.512026
Ashwath Narayanan - Evarura.mp3_chunk93,Mōhanaṁ,0.018728055,0.2573735,2006.890518073808,2051.854813504143,-352.0277,92.32908,-15.5056505,8.790987,-20.852898,9.413381,-18.996233,-9.493396,-13.047489,-3.4815931,-5.3825173,-0.6480509,-4.370083,-3.9527936,-4.800199,-1.8842348,-1.6584815,0.8746887,-3.2937217
Ashwath Narayanan - Evarura.mp3_chunk94,Mōhanaṁ,0.011537889,0.25282475,1831.9192607424452,1909.4064134451246,-408.98825,99.090485,-14.908627,11.570545,-14.038846,9.750455,-9.655464,-14.654548,-16.946062,-7.9940257,-7.302116,-1.3716795,-0.39290446,-2.9937167,-2.12747,6.152377,-0.7186225,1.6971103,1.4063689
Ashwath Narayanan - Evarura.mp3_chunk95,Mōhanaṁ,0.02194212,0.24427113,1898.0405588074286,1982.1933577303903,-355.24326,93.596504,-13.301399,5.7364807,-21.40482,15.167429,-16.332119,-11.003084,-11.085495,-8.645487,-12.591408,-4.7292233,-4.233381,-4.3374724,-4.7121825,-1.8169119,-1.7435548,5.106019,2.6502085
Ashwath Narayanan - Evarura.mp3_chunk96,Mōhanaṁ,0.031886693,0.2461576,2049.9410298108196,2097.5602588714755,-292.63263,91.458954,-15.645779,5.077601,-30.585514,16.23547,-27.614496,-6.261517,-6.408345,-4.8307786,-9.368064,-3.386746,-9.000585,-5.4768085,-7.4892063,-10.340542,-3.8024683,4.574221,-3.8704839
